date,hour,history_count,source,weight,mae_Q,mae_A,mae_F,rmse_Q,rmse_A,rmse_F
2025-03-29,12,14,A,0.03,142.87900020076776,76.34207432208993,75.16390053081086,263.47251332090525,146.82613383394042,147.54515902979227
2025-03-29,18,14,Q,0.0,0.1366444552482436,1.732638988095238,1.407671921661428,0.7992274132174583,8.600115674861991,6.711970983389154
2025-03-30,0,14,F,0.7,151.64466972987603,229.22895935846563,137.11722310408797,285.6335516472805,438.8130141801771,264.4920769205066
2025-03-30,6,14,F,0.41,201.901137027951,172.872091159612,143.7182503167377,329.79789832170457,295.818755340825,240.9100268738571
2025-03-30,12,14,F,0.0,147.99220296299748,73.99579687499998,72.31818961743055,272.6385110043946,141.3201187366998,142.3075589193837
2025-03-30,18,14,Q,0.0,0.17365468065904444,2.3379843253968255,1.8017923094425892,1.13921640346208,10.873134322209921,8.011706811067898
2025-03-31,0,14,F,0.76,149.75852613711126,239.98367027116402,138.78311432027982,280.6525573076382,457.16222301828435,264.0498894243181
2025-03-31,6,14,F,0.4,199.31824014974845,164.77194690255732,138.37148605183063,324.0384120981029,285.19782732830004,233.49718009581926
2025-03-31,12,14,A,0.03,151.98935632470915,76.3496080357143,75.48238442732205,277.24878166315034,146.945422864448,151.06688499670827
2025-03-31,18,14,Q,0.0,0.2138188128128943,3.0208838293650797,2.2060212723808963,1.4369480364659704,13.206790783994698,9.174470006173884
2025-04-01,0,14,F,0.77,145.54531139151106,239.84146693121693,135.95466669015536,272.00312878006474,456.8693524651166,257.8113100597716
2025-04-01,6,14,F,0.4,193.61957917048508,162.4627895723104,137.75318707526998,314.0384863226139,286.22253047815633,233.35467713145636
2025-04-01,12,14,A,0.0,154.81991150003972,79.14827389219577,78.24123756716727,284.4459458040077,148.90404192665835,154.28075625250645
2025-04-01,18,14,Q,0.0,0.25045245498148677,3.7089174603174606,2.5475575520297142,1.6705658581960392,15.225155997941261,9.931325760419288
2025-04-02,0,14,F,0.7,154.59799518671633,238.35338151455028,136.96239084153385,295.37580367296863,453.0001574422728,263.1910890036871
2025-04-02,6,14,F,0.38,205.59873310738402,163.49462495590828,137.00695261430062,341.01766066055495,288.0563441263466,233.56219234224875
2025-04-02,12,14,A,0.03,162.2584018301666,80.01171597222222,79.44694975929285,303.9675055841768,150.2692661578523,156.07001131214952
2025-04-02,18,14,Q,0.0,0.30648821844120583,4.54779751984127,2.979922378773864,2.0722141562666585,17.781546374985744,11.00970236952245
2025-04-03,0,14,F,0.66,161.51065501031357,234.01554902447091,140.9774748405372,307.7900131316955,448.7569527654184,268.56577434362697
2025-04-03,6,14,F,0.32,214.74031729246084,160.49916678791888,134.71501916777967,355.3460961205769,283.803894456425,233.7197725958699
2025-04-03,12,14,A,0.06,163.42007389094266,77.58644766865079,76.88513386697153,304.4366556824667,144.42425156349668,151.18216028732238
2025-04-03,18,14,Q,0.0,0.3655525294186133,5.564739484126983,3.5126685897342846,2.487265915282527,20.99854752837582,12.480810670064944
2025-04-04,0,14,F,0.65,166.26096100307686,234.92341626984128,144.50697892605862,314.7086162112289,447.8337480234294,275.0613391610819
2025-04-04,6,14,F,0.25,220.99644652027675,145.83780892857143,124.3166001229528,363.3280144589265,256.02395609397615,217.27901615103042
2025-04-04,12,14,F,0.06,168.46782061740774,76.78723186177248,74.53730170377827,313.2594370476652,141.08504252702144,145.88152963001693
2025-04-04,18,14,Q,0.0,0.4163274556115584,6.635586111111111,4.000444196774956,2.749576896392029,24.064627570305547,13.587137916091105
2025-04-05,0,14,F,0.62,162.76982208131471,218.6824195436508,137.03374503158943,310.8469406689921,422.96227229254515,260.7213145807146
2025-04-05,6,14,F,0.28,216.25321505133311,148.19876367945326,126.24402637629737,358.8573322779107,258.6660116723786,217.22419468233363
2025-04-05,12,14,F,0.05,170.60427630984995,79.12508878968251,76.5146798309402,319.4839153166532,144.23333665684055,148.03350179982183
2025-04-05,18,14,Q,0.0,0.4890129378071685,7.926523611111111,4.607425621707794,3.198925511221842,27.910896952253527,15.126576793791038
2025-04-06,0,14,F,0.62,165.5130299747764,224.71917142857146,141.1852818728725,315.6622582408139,430.30705711820036,268.80285744431274
2025-04-06,6,14,F,0.26,219.8110674026534,144.67054921737213,125.01014719728032,364.40462532200496,243.3044125255183,208.62546018662047
2025-04-06,12,14,F,0.04,171.8524087941011,82.7083056216931,80.2465972391697,321.62746581149935,149.0034722000456,153.75414752451852
2025-04-06,18,14,Q,0.0,0.5439757848948986,9.16660892857143,5.04610396378401,3.4506874274411437,31.053895591180286,15.880805606583078
2025-04-07,0,14,F,0.63,159.8323013929648,221.04217210648147,135.24831602816286,306.9548850824884,420.78097379387555,254.7192927670303
2025-04-07,6,14,F,0.27,212.14335095530237,141.01559704585537,120.15103979728096,354.33410628547597,237.14085433660625,199.5692977233981
2025-04-07,12,14,F,0.06,160.81252866958775,82.62463483796294,79.99282696457429,304.20374295620445,147.23392525831136,151.1267808030236
2025-04-07,18,14,Q,0.0,0.6048897138269926,10.443545238095238,5.428257427553015,3.7108680690506546,34.22645691108124,16.575868245698505
2025-04-08,0,14,F,0.64,165.1623882459755,227.80418753306878,140.921139960928,316.76742085963184,427.9475339781047,264.9352623597607
2025-04-08,6,14,F,0.26,219.12611420414416,140.38255598544976,118.77333447939196,365.64228807480964,235.6259977118398,198.8171585789549
2025-04-08,12,14,F,0.06,163.0384995701585,80.68875471230156,77.96196262041023,307.93560762832294,143.37919348819852,147.3120465528963
2025-04-08,18,14,Q,0.0,0.6663683872650372,11.702531646825397,5.705249558195323,3.943224599326016,37.36516976141391,17.09114234586867
2025-04-09,0,14,F,0.64,164.50094428737458,223.43005047949734,142.01987460996205,315.1438964019187,414.3917363774184,266.2185258532353
2025-04-09,6,14,F,0.25,218.192402805427,136.38406943342156,114.70309027625365,363.76129274117875,228.21735523784366,192.51315687275894
2025-04-09,12,14,F,0.05,164.94580687607623,83.16030843253967,78.66672533560516,311.0937307358817,146.93422712739365,148.88815935359005
2025-04-09,18,14,Q,0.0,0.7430427941834065,12.881975992063493,5.836054787080949,4.337620669565659,40.20978449148412,17.31935447929594
2025-04-10,0,14,F,0.63,167.73608692979974,220.92733584656085,142.52564882006428,320.092557235905,407.6958881881111,269.7762970801537
2025-04-10,6,14,F,0.26,222.43440630073465,135.23057857142862,112.26479282430778,369.4674712427221,227.16604746817606,188.22367662051758
2025-04-10,12,14,F,0.05,172.03641290117773,83.17135226521162,76.43910221865016,324.9169979958025,149.13597936410386,146.12805476579402
2025-04-10,18,14,Q,0.0,0.866259941363813,14.221516865079364,6.088963593238938,5.2377571959245905,43.91814533901787,17.999916779265366
2025-04-11,0,14,F,0.62,170.33276878439972,221.75759343584656,145.53651562007525,325.0107183721893,408.1573600261864,274.3322821469538
2025-04-11,6,14,F,0.25,225.8310339097025,140.55181309523812,116.89053013815197,375.1403639369699,242.3825757895885,202.26689967522637
2025-04-11,12,14,F,0.06,169.62694389006734,84.77008244047619,76.55538961432707,323.25287213915243,150.3679812058468,146.31967200555883
2025-04-11,18,14,Q,0.0,0.9833837768091659,15.365678174603175,6.100965412537929,5.868173170760323,46.762449845750375,18.026214975320613
2025-04-12,0,14,F,0.58,174.92202025769797,220.903609755291,145.09705593928905,332.5064047138963,402.54824357354994,273.23370619757253
2025-04-12,6,14,F,0.24,231.88715226740106,142.6438303791887,120.42298972332321,383.7909222224671,243.1665473479875,206.11564760712392
2025-04-12,12,14,F,0.07,179.90501346189924,87.49461200396824,77.13452105498612,339.23160361270004,152.6761774606683,146.62011759153063
2025-04-12,18,14,Q,0.0,1.1847488401425477,16.711453075396825,6.274240573154861,7.338115480292904,50.5350526473737,18.545949626011332
2025-04-13,0,14,F,0.6,173.70361417891712,231.4324905753968,143.09857946165766,332.0503446817505,417.55034239644203,270.14129538990636
2025-04-13,6,14,F,0.23,230.1179426656296,142.76179425705465,121.31517911948765,383.23173419816106,242.04872875941336,207.57963601662405
2025-04-13,12,14,F,0.09,176.7158332793177,88.6076934854497,79.5421099138054,336.7693723163728,154.91227271477672,151.1871185814841
2025-04-13,18,14,Q,0.0,1.3107731402163953,17.678942757936507,6.049185597080569,7.831130582902223,52.856681827243406,18.126853992123138
2025-04-14,0,14,F,0.56,173.3430162980998,219.30641139219574,136.29431442888,332.51909200828317,393.455984994588,261.28900735301096
2025-04-14,6,14,F,0.24,229.65458283823668,146.3028824955908,123.68741276879413,383.7772660903335,245.04992533806387,208.6682895439068
2025-04-14,12,14,F,0.08,176.10943168232254,87.38038344907403,77.20973648943053,336.95414232988395,150.52641134237163,144.13282001231468
2025-04-14,18,14,Q,0.0,1.5013047866102978,18.647733035714285,5.873635187313548,8.725444607625894,55.22500671845471,17.764036353769654
2025-04-15,0,14,F,0.6,167.49758017105756,224.1290665343915,136.11990641082147,323.2883099936295,400.0767877978356,257.1485299462251
2025-04-15,6,14,F,0.24,221.79000012044673,146.90287884700177,125.09831631589893,373.10547083100505,241.4585718669501,211.96233314148148
2025-04-15,12,14,F,0.14,170.46611150859664,89.3009509093915,77.52284324927685,324.00763151410246,153.08483624135005,146.75119199282148
2025-04-15,18,14,Q,0.0,1.7986698171735294,20.006670436507935,6.066426461558167,10.498449728542617,58.92962763447919,18.36147770259534
2025-04-16,0,14,F,0.6,165.81046909216687,217.72197910052907,141.11972433406797,312.4569187647943,383.62750529628323,265.2176359266189
2025-04-16,6,14,F,0.24,219.44447612049947,145.02468325617284,126.12194035999353,360.5747837084491,236.92965106189243,212.31134313671663
2025-04-16,12,14,F,0.14,168.94587469911045,91.19766617063489,78.84262087462643,312.31418803867666,154.64214164490645,147.89224615898928
2025-04-16,18,14,Q,0.0,2.1165367854491213,21.269595535714284,6.109136570462289,12.28787022473732,62.40774242840644,18.58976575139631
2025-04-17,0,14,F,0.64,160.35978406781174,217.03163792989417,140.36589481140547,304.5234938062268,380.6167346706928,265.58908074806226
2025-04-17,6,14,F,0.3,212.0415348302615,148.86921593915343,128.43311981333147,351.3811764351419,242.94161052208247,214.47101909935412
2025-04-17,12,14,F,0.13,164.45820187211112,89.55307833994705,78.49805573944346,307.80074230104066,152.67781946310626,146.66924695448236
2025-04-17,18,14,Q,0.0,2.384913912541273,22.16034136904762,5.82661117470626,13.356023457402989,64.70711801178535,17.898348853723792
2025-04-18,0,14,F,0.64,157.20005104354183,209.22430160383598,136.19922634422232,298.5535389536131,369.67403471551654,257.7493966131173
2025-04-18,6,14,F,0.32,207.6951323929952,152.37156327160494,129.5757490056226,344.455893418073,246.84039329210825,214.73632508709838
2025-04-18,12,14,F,0.14,160.18837660955595,92.15397878637562,80.8090974865315,299.27480955772614,155.87815596477847,151.06462241591314
2025-04-18,18,14,Q,0.0,2.604374662756274,22.95280753968254,5.542339241651739,14.043991408828065,66.69303071314145,17.246901563169885
2025-04-19,0,14,F,0.66,153.36130986752843,215.40068986441798,135.26671695359354,290.88628188941976,377.0782776426606,256.22340322470757
2025-04-19,6,14,F,0.3,202.57108474353603,152.09544501763668,130.62739107984285,335.5991455779997,245.80859495613822,215.30512302026992
2025-04-19,12,14,F,0.22,150.90303063246427,94.41709416335976,80.7413261625294,282.3697603471518,158.13925443428826,151.1293823025037
2025-04-19,18,14,Q,0.0,2.8581734535170433,23.74410317460318,5.222345148138718,14.942556166176,68.87751578414381,16.321774459060197
2025-04-20,0,14,F,0.69,150.47514087970427,223.61788247354497,132.64572035870995,285.1624095576537,389.1476960905939,249.4679754850499
2025-04-20,6,14,F,0.33,198.57367963963478,157.36520139991183,128.6770546361783,328.94885115618575,252.96835242536136,210.6628430472233
2025-04-20,12,14,F,0.22,146.8911235423716,90.31041506283063,76.16755666444794,275.67073559644376,151.28893003711332,140.20360488569975
2025-04-20,18,14,Q,0.0,3.2028614750931865,24.66368888888889,5.1322413516162735,16.3054472341745,71.40124050631873,16.139962763977262
2025-04-21,0,14,F,0.67,153.5359344516788,223.25927230489418,135.4497277762307,288.49149019499123,389.2918474029017,253.83690260255443
2025-04-21,6,14,F,0.32,202.584772609712,156.55353710317462,129.98368417262787,332.788643379116,251.86184896956894,212.5607531678358
2025-04-21,12,14,F,0.22,149.41585111913608,91.70474667658725,77.88924025339584,278.8611339161146,153.94864712027925,145.00358519924902
2025-04-21,18,14,Q,0.0,3.4104523569558047,25.095880257936507,4.9308883145009,16.793981953208892,72.43594466513666,15.760395901630485
2025-04-22,0,14,F,0.69,152.87996586405401,228.87568009259257,136.62345408606774,284.91493849571214,405.2196392724159,257.3138756988388
2025-04-22,6,14,F,0.33,201.56876314321482,159.38323090828925,131.7923722786608,328.6171775562544,254.7284109060137,213.46256143841893
2025-04-22,12,14,F,0.17,156.2416280888275,91.37184566798938,79.11363639952613,290.28823620735784,154.20273616904217,146.5011050350193
2025-04-22,18,14,Q,0.0,3.875888772561867,25.990962400793652,4.951021206218756,18.783986426806088,74.98747158457635,15.974523484697118
2025-04-23,0,14,F,0.69,155.49400294020705,232.27917428902114,139.8770647240859,288.6336940740119,409.64692075760644,263.9140561410593
2025-04-23,6,14,F,0.32,204.97764762442768,159.88347694003525,132.3190565107371,332.9051583939572,254.71646436130388,213.25370243968172
2025-04-23,12,14,F,0.14,163.48301227249596,92.07521357473541,81.35088667953448,299.26844106431645,155.3061676724447,149.98908370972418
2025-04-23,18,14,Q,0.0,4.152066447678256,26.66460902777778,4.891256076627833,19.529825727507703,76.7561979949359,15.840762659201141
2025-04-24,0,14,F,0.74,149.2571008130852,237.3595294808201,137.03896847817737,273.7526596547513,419.7958899363417,254.98104110255377
2025-04-24,6,14,F,0.34,196.54897327203864,162.15020364858907,134.0847701118635,315.67443088503364,257.1340599566351,214.85302744459474
2025-04-24,12,14,F,0.15,156.31879635609377,88.87948862433858,78.52543676850826,283.35273676343974,148.1984737532791,146.3735730228487
2025-04-24,18,14,Q,0.0,4.426312211938648,27.210582440476195,4.6319592276275605,20.338584219852013,78.32484049976354,15.117940444724939
2025-04-25,0,14,F,0.72,151.67495588104092,237.13654761904763,138.60259763534393,277.2072963059399,421.3259751180415,257.4291295904352
2025-04-25,6,14,F,0.32,199.72241738152027,156.79600564373897,131.17539065270478,319.6623924803654,243.58245103718667,205.23232640400815
2025-04-25,12,14,F,0.11,166.49328675579488,93.88488783068779,85.50515987688718,300.03265743154583,157.85311817092946,159.74001274925246
2025-04-25,18,14,F,0.0,4.723884343480724,27.968782043650794,4.613519511595413,21.243492124797264,80.44573978372675,15.0996778337341
2025-04-26,0,14,F,0.77,148.99174080867212,238.93070750661374,140.2184617296074,271.46596084514636,423.0922949022817,258.40848338422245
2025-04-26,6,14,F,0.35,196.01957050389703,161.3201894069665,133.9858526633453,312.995034779873,249.38064560977685,209.06368228267254
2025-04-26,12,14,F,0.08,160.2340148929662,93.1551923611111,86.36019628409424,288.66709476997755,158.04035902073076,161.13494193145934
2025-04-26,18,14,F,0.0,4.986337625476146,28.530237301587302,4.378771320386719,22.012109288407963,82.11836048410441,14.350311459355217
2025-04-27,0,14,F,0.78,154.49116484878272,229.81451592261905,146.65128130779956,286.3690533403524,410.496465075747,275.4110509407037
2025-04-27,6,14,F,0.34,203.27925269110247,169.03094448853616,142.38230866685112,330.2190899097909,260.49727639679355,224.32458699539384
2025-04-27,12,14,F,0.11,162.6563298154372,94.44749728835978,85.8002368185832,292.7067655808346,160.5575592774552,160.91758064611395
2025-04-27,18,14,F,0.0,5.281176399793919,29.07313740079365,4.436230570225235,22.737427406696217,83.52737842091348,14.471025680040265
2025-04-28,0,14,F,0.79,156.5644722015271,233.15487428902114,150.3807599085423,287.93701263665866,413.30116857913976,278.38324488970704
2025-04-28,6,14,F,0.37,205.91935931022945,177.51761577380955,148.588107637393,332.0166416140844,276.10565870647133,236.33986447366323
2025-04-28,12,14,F,0.08,164.8920463824633,95.02631886574073,86.83912541831965,294.2042147206962,162.03716598911728,161.71330899496536
2025-04-28,18,14,F,0.0,5.265049146616957,29.356253571428574,4.460740696981166,22.56238287526472,84.20182926063279,14.602673868703633
2025-04-29,0,14,F,0.65,173.4554840279161,225.0210262896825,157.2567611355568,328.57362377817026,400.4511439670716,295.4319266569806
2025-04-29,6,14,F,0.31,228.45754484693308,179.18839185405645,145.231999105978,379.00481097105444,279.82010152341127,232.57018011959622
2025-04-29,12,14,F,0.02,173.8244700100006,91.56061256613756,82.02292221209012,314.22121784039797,157.8899795701629,153.5621381698861
2025-04-29,18,14,F,0.0,5.401158302354383,29.374458630952383,4.14122530468691,22.6214813364453,84.2545950066322,13.512396002831984
2025-04-30,0,14,F,0.64,173.24985959823132,225.87948993055554,156.7614936046934,327.8473042881435,403.87554225147,293.145251857809
2025-04-30,6,14,F,0.3,228.06676932679062,179.46892671957673,147.39121622747828,378.1433016425337,278.72755354666975,234.75833029841675
2025-04-30,12,14,F,0.02,171.7770614045639,89.48256507936507,80.86788734669135,311.7510490657944,156.1010123584406,153.0688870827483
2025-04-30,18,14,F,0.0,5.291116721583206,29.18929166666667,3.8614450909056144,21.911376053732557,83.69407024398846,12.562899843096112
2025-05-01,0,14,F,0.68,175.82928357823883,231.63080909391536,161.94966637667284,329.18310207231866,412.36731239449387,300.6171929979345
2025-05-01,6,14,F,0.29,231.42852090806528,177.2188375,150.55920834807284,379.6800653194563,277.34954597718894,241.9313151401282
2025-05-01,12,14,F,0.02,177.41927282580397,91.35393941798942,82.46877155433599,318.0752206504755,158.65341691264305,156.75581027065073
2025-05-01,18,14,F,0.0,5.5559566512640455,29.388420138888893,3.820750594019107,22.580202824273304,84.22361770287351,12.410518781437304
2025-05-02,0,14,F,0.63,177.62244815654108,228.51468425925924,163.03820936289858,331.020788740892,408.49363979028783,301.83359803274965
2025-05-02,6,14,F,0.3,233.81480049064552,179.96825015432094,151.28984235500033,381.81511588589143,280.3871796909755,243.2813205149443
2025-05-02,12,14,F,0.02,178.6836656510382,90.47826914682538,81.70546845263041,319.46997422984606,158.22751672677106,155.26173110573336
2025-05-02,18,14,F,0.0,5.698854828013386,29.521639682539682,3.8037680461547043,22.696150415228832,84.5134618512271,12.366752143954198
2025-05-03,0,14,F,0.52,195.4204447172838,227.8320917824074,168.5665579197269,362.0665392054416,406.19496865624546,314.0906156243265
2025-05-03,6,14,F,0.3,257.5145692826587,183.20171912477952,149.34795235866113,417.69724962116686,285.7939157282238,242.32182992374803
2025-05-03,12,14,F,0.01,199.3388691527863,86.25732997685185,77.09533562491607,360.4383468687659,153.0989047302139,148.69357067247213
2025-05-03,18,14,F,0.0,5.639518706283677,28.94113968253968,4.052203917796536,22.321823866378423,83.08148275248128,13.603665902227341
2025-05-04,0,14,F,0.45,195.06592561898583,214.6977232142857,164.19908617965856,361.3510416243317,387.75715823771617,311.9902394695281
2025-05-04,6,14,F,0.29,257.11839825854906,176.99291509038798,145.6725076796562,416.89814395373077,278.37676432178904,238.1305390056272
2025-05-04,12,14,F,0.02,202.00554996545355,87.86107088293653,78.19662983028074,362.05887080542516,155.16628540485507,150.22822459730952
2025-05-04,18,14,F,0.0,5.954406079492219,28.588654761904763,4.016269502414967,23.1521302172476,82.10982053067183,13.413409132003553
2025-05-05,0,14,F,0.42,199.33316515472973,209.2028336309524,162.38824146550522,365.33687370215006,377.95688103977665,309.0997140060169
2025-05-05,6,14,F,0.3,262.59146448934973,187.70403306878305,152.03031204536703,421.4577822062881,296.91161832553865,250.2049270542683
2025-05-05,12,14,F,0.02,208.28110010283115,87.08816476521164,75.91368723660567,369.25525793185733,152.4189269238527,144.88002855653804
2025-05-05,18,14,F,0.0,6.432067069172589,28.52356488095238,4.178633221110351,24.632492312048406,82.02874754360964,13.82605657730587
2025-05-06,0,14,F,0.41,199.96891182662512,201.3835564814815,154.18322109930844,365.16705462955537,355.54401279487115,290.593334725104
2025-05-06,6,14,F,0.29,263.586061993216,185.7828116181658,152.65330907914665,421.30504046516694,295.5115120264661,249.90333023488668
2025-05-06,12,14,F,0.04,200.72334707475903,88.73169793320105,77.67359120662451,358.67142310262324,153.76159414667512,146.2253381194707
2025-05-06,18,14,F,0.0,6.36597563068316,28.0730248015873,3.937812695920246,23.761077638118465,80.64409988148292,13.015120374016272
2025-05-07,0,14,F,0.41,202.0053364577177,196.07213624338624,149.24064298300246,367.9457756020939,342.88717726981764,280.8060309300027
2025-05-07,6,14,F,0.29,266.2422853850074,189.52096105599645,156.8297777105626,424.5121763799266,300.25744939445417,256.7627015981636
2025-05-07,12,14,F,0.06,195.88845188519667,86.43211559193122,74.64993192907299,353.0745142912158,149.37163395450114,140.71769791830187
2025-05-07,18,14,F,0.0,6.481232300583697,27.968570138888893,3.794974960989447,23.754300717730988,80.18634326903823,12.768475533094916
2025-05-08,0,14,F,0.41,198.50785042741387,193.51030877976189,148.03447419397864,364.830547281055,335.85100348170715,275.651566961849
2025-05-08,6,14,F,0.3,261.67120439923724,185.31876699735446,151.14257074816913,420.9349992654948,295.52664161942334,250.4850093615586
2025-05-08,12,14,F,0.06,193.82096653948895,88.8856674107143,76.81454848064747,351.8230567271775,153.04082483801997,143.57224220055792
2025-05-08,18,14,F,0.0,6.218413589519867,27.45236498015873,3.7441540805716156,22.95323680831523,78.60056796288441,12.637841895743788
2025-05-09,0,14,F,0.4,200.24098715428443,190.09557447089946,144.01313508387963,366.22274659339564,329.22516444840255,270.99189306517724
2025-05-09,6,14,F,0.3,263.9168134773829,185.0176705467372,151.28033920741132,422.5369037104847,293.5653353455651,252.1012316301572
2025-05-09,12,14,F,0.07,194.61200477371906,81.81005651455028,68.46213646005484,350.91849682020523,139.87318990231023,127.3634075727874
2025-05-09,18,14,F,0.0,6.395762275794937,27.170641369047623,3.5872226160074763,23.228287881568782,77.5564737256134,12.2886761550508
2025-05-10,0,14,F,0.41,198.96310814627435,192.74549614748676,144.08201320186228,364.8882107973035,344.34465351195115,275.60197047954426
2025-05-10,6,14,F,0.3,262.3305968545867,182.91889465388002,147.41348076240544,421.01988211483933,293.18491479753254,249.07582450517222
2025-05-10,12,14,F,0.1,188.23428382844526,82.04348133267197,68.88704210482683,344.16894955010815,140.4037163193225,129.04680404990546
2025-05-10,18,14,F,0.0,6.3804266316740845,26.399399702380958,3.557498208749203,22.793676696387006,75.17613172360913,12.203334473080407
2025-05-11,0,14,F,0.41,196.22594265926114,189.48265380291005,138.76937457148557,357.76690945587865,338.1696216349502,263.46059865175675
2025-05-11,6,14,F,0.31,258.5944165579631,177.9613142195767,139.63644987771147,412.77266587375095,286.1390593761939,236.41286857656266
2025-05-11,12,14,F,0.07,188.00729257888415,80.67487113095237,68.51267947500925,344.9851098666512,136.72890976301892,127.16962295530284
2025-05-11,18,14,F,0.0,6.4543098347261285,25.97997986111111,3.5385137765425463,22.817812314133537,73.85300894754704,12.213998527656189
2025-05-12,0,14,F,0.39,198.04404818709244,182.37934308862432,133.0931437235327,358.8618484948752,330.7795859979606,258.2853360059918
2025-05-12,6,14,F,0.31,260.795921309262,171.9132751984127,134.3898527224614,413.98328136708346,274.75719417089914,225.51101348836485
2025-05-12,12,14,F,0.08,187.3241832573446,77.33330160383598,66.32981191415767,343.6217191972556,131.52398588626852,122.89309855078349
2025-05-12,18,14,F,0.0,7.3126820257000436,25.66219890873016,3.685388498427825,26.248779260831867,73.12874542960144,12.507834522175369
2025-05-13,0,14,F,0.41,191.51029068189683,186.47321129298942,135.45783351716517,339.0715937865705,336.6839610712063,258.63248193924125
2025-05-13,6,14,F,0.29,251.86444826347451,168.74514947089946,140.92555020818568,391.05877296088806,269.8936990939597,235.2524381421747
2025-05-13,12,14,F,0.07,180.75293781029075,78.39615026455027,68.55905612660578,334.061593774294,133.57232250685675,127.49035941864946
2025-05-13,18,14,F,0.0,7.294437631606388,25.315984027777777,3.605353437923515,26.12309015180146,72.09844409812304,12.382175265113009
2025-05-14,0,14,F,0.45,183.41444140099026,190.54292876984127,134.09699447397117,328.345804665489,341.88610608791544,253.50105018286447
2025-05-14,6,14,F,0.3,240.99911589799726,165.82705404541446,136.8866004646619,378.64342521406724,267.73864789918287,230.387914511006
2025-05-14,12,14,F,0.07,177.46209914037686,80.35644831349208,70.10040921920731,330.02397922208615,138.46991451104302,131.21780995556654
2025-05-14,18,14,F,0.0,7.8183859914094915,25.55270376984127,3.780336823573212,27.804005568391595,72.8130486635452,12.73338262183294
2025-05-15,0,14,F,0.48,176.92914718344505,191.46778058862435,131.54103320545758,319.7528187225346,342.2552308234262,244.9044244186792
2025-05-15,6,14,F,0.34,232.56191020525637,174.2580722883598,138.12883627448133,368.74570891570824,281.9183255139165,232.38116922763086
2025-05-15,12,14,F,0.07,171.2295424044334,80.71128257275133,71.00944229302138,322.36461458814296,139.1918913511268,131.65391544732813
2025-05-15,18,14,F,0.0,7.691583506373582,25.127884523809524,3.744557424776628,27.273410967916075,71.53282619383218,12.678300120886037
2025-05-16,0,14,F,0.5,176.7295621016209,196.54021410383598,130.59835375008905,320.16923298541855,348.9717263207978,243.07194411703207
2025-05-16,6,14,F,0.36,232.28954286640806,182.7917694664903,144.46350234436534,369.2282740811205,298.82010414027786,240.4379292478139
2025-05-16,12,14,F,0.07,170.84916181566223,78.85809930555557,70.40568146094647,321.8229802520052,136.47226810717854,130.65026311793437
2025-05-16,18,14,F,0.0,7.818015177735331,24.328242757936508,4.144343754328476,27.547212001098625,69.6538955930506,14.246061456355376
2025-05-17,0,14,F,0.54,167.90824004434532,194.21949737103176,129.22153340899442,297.7158662221206,345.22910654935424,234.7870887092638
2025-05-17,6,14,F,0.36,220.28601120775636,175.57734244929455,146.26385326983302,343.20754510309854,290.52935497572895,240.98165396581982
2025-05-17,12,14,F,0.12,154.67518650611956,80.00963816137569,70.00373164817071,281.8266194086609,138.62061070351754,131.93521489626062
2025-05-17,18,14,F,0.0,8.451582030492018,24.52214761904762,3.6982588207813523,29.281205686464922,70.19750754085844,12.608264146126436
2025-05-18,0,14,F,0.5,175.60741372117948,194.2692562665344,132.62812031997854,312.7167125808741,344.09080025223204,240.50243401048832
2025-05-18,6,14,F,0.35,230.5374518581797,178.97605252425046,150.57696963725786,360.5559794195733,294.6083287451854,245.6875342133948
2025-05-18,12,14,F,0.08,161.4899370482321,80.9126076719577,71.13349738760321,299.63731033390957,140.75368085818255,133.85629377466125
2025-05-18,18,14,F,0.0,7.9995396331902535,24.33221617063492,3.6299152352950954,28.067569452859136,69.4998349228661,12.438855888215054
2025-05-19,0,14,F,0.51,174.3604966710678,196.87589604828042,133.0350557424496,313.0929492878231,346.85373965898316,241.40576833358625
2025-05-19,6,14,F,0.33,229.0893686035339,171.20207886904765,148.1387466768393,361.0550103158272,279.17045084929396,237.9613413990445
2025-05-19,12,14,F,0.06,160.56276997474998,78.95921157407409,71.30776253239539,299.34281536399357,138.58813894975583,133.8317615560118
2025-05-19,18,14,F,0.0,7.600295218814192,24.020013789682537,3.56309979568419,26.77764510068911,68.48876945035451,12.181251798396096
2025-05-20,0,14,F,0.5,178.9941204586624,194.5909417493386,137.5492413323465,329.14310163201657,347.6287139482395,254.82237285184817
2025-05-20,6,14,F,0.33,235.21493708019355,174.0352256393298,153.85516716138693,379.6061726924081,283.83508253015714,251.39141158230936
2025-05-20,12,14,F,0.02,174.78951876922676,82.34928503637566,73.78154124332879,331.56754397417023,145.5440396669394,138.8319826670142
2025-05-20,18,14,F,0.0,7.834602744641504,23.90795188492063,3.490282739774973,27.29376671454404,68.07764675244466,12.0734525192177
2025-05-21,0,14,F,0.5,177.6205666880098,193.3611570601852,141.47167563994202,328.5540276680563,350.1856494644019,262.47682037715725
2025-05-21,6,14,F,0.32,233.37225696487437,168.6928132936508,149.12374704740506,378.9278369988564,277.8838990102029,244.4596316525329
2025-05-21,12,14,F,0.01,180.91406695951682,83.96051147486773,75.47397031100708,342.16836060859237,149.42013057431706,142.18407592106038
